,area,min_row,min_col,max_row,max_col,breast_area,contrast,dissimilarity,homogeneity,energy
test_Mix_DPerc0_c_8.dcm,1.0,703,660,704,661,1690640,0.0,0.0,0.0,0.0
test_Mix_DPerc0_c_8.dcm,1.0,703,673,704,674,1690640,0.0,0.0,0.0,0.0
test_Mix_DPerc0_c_8.dcm,292.0,704,450,731,504,1690640,14.894533139816161,2.852070230607967,0.3174588699177869,0.05338527902951318
test_Mix_DPerc0_c_8.dcm,52.0,709,561,716,576,1690640,19.966879251700682,3.4139030612244894,0.273829249870296,0.11946376452696483
test_Mix_DPerc0_c_8.dcm,60.0,712,702,720,721,1690640,7.776257048872181,2.146296731411862,0.36912866550006684,0.11552152366348403
test_Mix_DPerc0_c_8.dcm,1.0,719,461,720,462,1690640,0.0,0.0,0.0,0.0
test_Mix_DPerc0_c_8.dcm,94.0,720,413,728,442,1690640,12.23882554099226,2.723656865763547,0.30689215612103254,0.10516983071721
test_Mix_DPerc0_c_8.dcm,10.0,720,463,723,469,1690640,29.674999999999997,4.4625,0.1841523833301698,0.2841347006324497
test_Mix_DPerc0_c_8.dcm,4.0,723,458,726,462,1690640,11.973958333333332,2.963541666666667,0.237134047225959,0.3752938379363585
test_Mix_DPerc0_c_8.dcm,119.0,723,707,737,742,1690640,5.313376696832578,1.7650250484809307,0.42006782367674633,0.0967748728248997
test_Mix_DPerc0_c_8.dcm,79.0,731,379,753,393,1690640,16.65326934969792,3.2451477094334233,0.25615559158217144,0.07550931407698608
test_Mix_DPerc0_c_8.dcm,53.0,731,654,737,672,1690640,4.03357843137255,1.5129901960784313,0.4677113274440264,0.20492148303607655
test_Mix_DPerc0_c_8.dcm,61.0,753,789,774,808,1690640,12.750443817878029,2.7720446950710107,0.29341695974654447,0.07832366718253014
test_Mix_DPerc0_c_8.dcm,185.0,756,320,774,362,1690640,12.775222894035661,2.5856177836988454,0.34814233185834004,0.06905839392757196
test_Mix_DPerc0_c_8.dcm,62.0,759,539,780,545,1690640,5.434196428571428,1.7981250000000002,0.41066430900665124,0.15181958724693156
test_Mix_DPerc0_c_8.dcm,141.0,760,362,777,399,1690640,11.0352376733351,2.4025431681681675,0.36354869327080763,0.0875643312558746
test_Mix_DPerc0_c_8.dcm,58.0,760,410,764,431,1690640,5.159077380952381,1.7218749999999998,0.42950857187989544,0.1650421133620298
test_Mix_DPerc0_c_8.dcm,50.0,765,289,784,305,1690640,17.932620614035088,3.204392056530214,0.2730423394914751,0.07435339321204774
test_Mix_DPerc0_c_8.dcm,53.0,766,340,781,350,1690640,13.021329365079366,2.633234126984127,0.34252559805634997,0.1132584953248998
test_Mix_DPerc0_c_8.dcm,90.0,773,358,791,378,1690640,6.231353199174407,1.8754450464396286,0.4039283170931222,0.09924159660353025
test_Mix_DPerc0_c_8.dcm,50.0,775,312,784,325,1690640,7.905749198717948,2.051048344017094,0.3898679851084285,0.1463532740406825
test_Mix_DPerc0_c_8.dcm,83.0,781,268,792,288,1690640,20.722048444976075,3.375589114832536,0.26582229589403117,0.08567659425190043
test_Mix_DPerc0_c_8.dcm,50.0,788,490,798,504,1690640,6.2274725274725276,1.8673076923076923,0.41829392278261057,0.1312122774085693
test_Mix_DPerc0_c_8.dcm,64.0,790,250,808,261,1690640,11.061931818181819,2.6682375222816397,0.27289915747083976,0.093306734643434
test_Mix_DPerc0_c_8.dcm,100.0,791,254,812,284,1690640,10.423254310344827,2.4105572660098527,0.34495267002244956,0.07439556562132042
test_Mix_DPerc0_c_8.dcm,73.0,791,779,810,798,1690640,10.803443794671864,2.4386371020142947,0.3371949961331851,0.08961721261701797
test_Mix_DPerc0_c_8.dcm,66.0,796,274,815,288,1690640,9.781617505301718,2.2509197673671357,0.39388285784437066,0.1124803376442946
test_Mix_DPerc0_c_8.dcm,72.0,800,819,818,834,1690640,6.696358543417366,1.840896358543417,0.4422676400987643,0.12146207755581827
test_Mix_DPerc0_c_8.dcm,51.0,802,333,819,350,1690640,8.357163373161764,2.1898265165441178,0.3691913799712369,0.09849191378567115
test_Mix_DPerc0_c_8.dcm,51.0,806,226,822,234,1690640,21.431473214285717,3.573586309523809,0.2595594780894529,0.1175268543178706
test_Mix_DPerc0_c_8.dcm,141.0,822,228,841,272,1690640,7.140709419779188,2.002241663884871,0.3956341964600605,0.08539707275559476
test_Mix_DPerc0_c_8.dcm,57.0,825,280,835,294,1690640,8.228907203907204,2.2492979242979243,0.34758507503519553,0.1238151913107857
test_Mix_DPerc0_c_8.dcm,50.0,837,830,848,843,1690640,11.725553613053615,2.418312937062937,0.3731935607123193,0.11459747553630928
test_Mix_DPerc0_c_8.dcm,123.0,839,199,869,228,1690640,10.786546628163748,2.5027815525734667,0.32833981838378723,0.058316214306747084
test_Mix_DPerc0_c_8.dcm,53.0,850,790,862,801,1690640,7.1433626033057855,2.0164514462809917,0.38765354674274,0.12580099957305674
test_Mix_DPerc0_c_8.dcm,61.0,856,392,860,414,1690640,7.334505772005771,1.9922438672438672,0.41537916795269736,0.1654357825496968
test_Mix_DPerc0_c_9.dcm,61.0,694,562,702,581,1690932,28.594761643692568,4.16125600459482,0.2268328732865644,0.09875967242805814
test_Mix_DPerc0_c_9.dcm,92.0,694,571,706,599,1690932,19.692114598364597,3.465262746512747,0.24909846624106238,0.07678624959628355
test_Mix_DPerc0_c_9.dcm,138.0,695,599,703,646,1690932,20.335873488502706,3.138711882185807,0.3223110283804797,0.08422898891849992
test_Mix_DPerc0_c_9.dcm,110.0,697,657,707,681,1690932,12.092164855072465,2.629513888888889,0.33164783045091983,0.09247380930430653
test_Mix_DPerc0_c_9.dcm,107.0,699,531,720,551,1690932,8.610444078947367,2.102248590225564,0.39992127446873527,0.07860598597630795
test_Mix_DPerc0_c_9.dcm,231.0,710,451,730,496,1690932,14.67178777910686,2.8159913277511963,0.31930741482269775,0.06464787775875534
test_Mix_DPerc0_c_9.dcm,52.0,712,706,720,722,1690932,9.33489583333333,2.372098214285714,0.34032673498818755,0.12213221436896561
test_Mix_DPerc0_c_9.dcm,55.0,714,613,730,631,1690932,5.965706699346405,1.903860294117647,0.3864209037646195,0.10022520867693258
test_Mix_DPerc0_c_9.dcm,1.0,723,462,724,463,1690932,0.0,0.0,0.0,0.0
test_Mix_DPerc0_c_9.dcm,55.0,725,425,729,445,1690932,13.16864035087719,2.8811403508771924,0.29613090443365564,0.1476636746905904
test_Mix_DPerc0_c_9.dcm,54.0,731,656,737,674,1690932,3.5593137254901963,1.4127450980392156,0.4890520338011687,0.1929619729047325
test_Mix_DPerc0_c_9.dcm,83.0,731,722,737,750,1690932,7.074305555555554,2.0985119047619047,0.36011652637746616,0.11989160805149215
test_Mix_DPerc0_c_9.dcm,61.0,752,790,773,808,1690932,11.833079481792717,2.68141631652661,0.2908071801953477,0.08075492137027793
test_Mix_DPerc0_c_9.dcm,145.0,756,324,772,360,1690932,14.124647817460318,2.7168501984126987,0.32949710788193204,0.06777047804181205
test_Mix_DPerc0_c_9.dcm,68.0,757,404,764,427,1690932,10.340144456992281,2.3253458498023716,0.39592903474874047,0.1323848142443907
test_Mix_DPerc0_c_9.dcm,60.0,759,540,779,546,1690932,5.549144736842105,1.8775657894736844,0.3857666698312983,0.137390446856119
test_Mix_DPerc0_c_9.dcm,114.0,760,363,776,399,1690932,11.1903373015873,2.4274007936507935,0.3611650836449142,0.08450393926400415
test_Mix_DPerc0_c_9.dcm,87.0,773,362,800,380,1690932,7.009882478632479,1.9185991704374057,0.42556991787673226,0.10348240918038136
test_Mix_DPerc0_c_9.dcm,83.0,776,292,786,314,1690932,9.934607984607986,2.4580447330447335,0.3184603699481935,0.09821205177345513
test_Mix_DPerc0_c_9.dcm,58.0,781,269,791,285,1690932,31.336168981481478,4.164016203703703,0.21473439671472289,0.09620777182194468
test_Mix_DPerc0_c_9.dcm,123.0,795,247,825,274,1690932,9.799382920719133,2.3508860153256705,0.3510116045126619,0.06276680630167897
test_Mix_DPerc0_c_9.dcm,110.0,801,808,818,837,1690932,6.387500339575485,1.8650928852144308,0.41942152297628904,0.08293478744584623
test_Mix_DPerc0_c_9.dcm,160.0,822,231,841,283,1690932,7.1302651149303635,1.9602951926384589,0.4122351581938573,0.08032561120394191
test_Mix_DPerc0_c_9.dcm,140.0,834,201,869,230,1690932,11.798393710932647,2.6492702684522085,0.31404595298672455,0.055171755595815004
test_Mix_DPerc0_c_9.dcm,56.0,836,831,847,845,1690932,11.694224525474525,2.4524787712287717,0.36406866240842617,0.1214242759857836
test_Mix_DPerc0_c_9.dcm,66.0,855,392,860,416,1690932,8.249082880434784,2.1709578804347824,0.38128111466620157,0.13407562728292988
test_Mix_DPerc10_c_0.dcm,99.0,695,650,710,674,1690932,6.2874708850931675,1.8921486801242233,0.4035398362337459,0.09631750994046326
test_Mix_DPerc10_c_0.dcm,69.0,698,632,710,652,1690932,4.60281100478469,1.7137559808612441,0.41667753393372586,0.12455460722102249
test_Mix_DPerc10_c_0.dcm,90.0,699,573,712,594,1690932,4.355654761904762,1.6581616300366298,0.4191666921446333,0.13053480575777854
test_Mix_DPerc10_c_0.dcm,62.0,704,673,721,686,1690932,4.019755137631976,1.5071467288838614,0.46717678393552176,0.11595384278278158
test_Mix_DPerc10_c_0.dcm,183.0,710,534,718,594,1690932,2.5776937046004846,1.098002421307506,0.5817507889903203,0.14372448176669383
test_Mix_DPerc10_c_0.dcm,77.0,711,726,730,737,1690932,8.980964247740566,2.3965344231791605,0.31409096299521144,0.10650263651694933
test_Mix_DPerc10_c_0.dcm,90.0,725,734,731,764,1690932,12.075431034482758,2.5937068965517245,0.32489014261642546,0.10308028539465922
test_Mix_DPerc10_c_0.dcm,268.0,731,743,760,795,1690932,27.87114544093499,2.642878388092636,0.40919451914488225,0.07571916938307059
test_Mix_DPerc10_c_0.dcm,160.0,733,352,752,399,1690932,5.608926243298656,1.756260447603746,0.4337180445438654,0.08649865478264336
test_Mix_DPerc10_c_0.dcm,1.0,740,755,741,756,1690932,0.0,0.0,0.0,0.0
test_Mix_DPerc10_c_0.dcm,78.0,742,386,755,405,1690932,2.7457780401859346,1.211908644474434,0.5320281696387614,0.15317187007376892
test_Mix_DPerc10_c_0.dcm,56.0,753,363,759,382,1690932,5.095065789473685,1.637317251461988,0.46972715860061065,0.17757406006803245
test_Mix_DPerc10_c_0.dcm,183.0,755,285,778,338,1690932,78.21057846480835,2.862419650693851,0.37830592929632734,0.0642012051920199
test_Mix_DPerc10_c_0.dcm,80.0,757,333,768,358,1690932,3.4325000000000006,1.3197462121212122,0.5150482503758613,0.13580446359042184
test_Mix_DPerc10_c_0.dcm,1.0,761,321,762,322,1690932,0.0,0.0,0.0,0.0
test_Mix_DPerc10_c_0.dcm,134.0,761,773,775,809,1690932,10.083876242804813,2.3144492412349553,0.3669625677599009,0.07345898910537843
test_Mix_DPerc10_c_0.dcm,53.0,764,698,780,717,1690932,2.2039047270955168,1.029139254385965,0.5960522000924477,0.17843687061142677
test_Mix_DPerc10_c_0.dcm,86.0,775,304,789,331,1690932,3.6277677984408756,1.4864603879026956,0.44915755103211596,0.10066430219288375
test_Mix_DPerc10_c_0.dcm,158.0,784,254,800,296,1690932,4.857959494773518,1.6290977061556329,0.4566906071360538,0.08888020352578302
test_Mix_DPerc10_c_0.dcm,60.0,802,760,808,780,1690932,1.435921052631579,0.9275,0.5870921052631579,0.23571980199559806
test_Mix_DPerc10_c_0.dcm,51.0,810,553,823,563,1690932,1.952341524216524,1.0603365384615384,0.5564492730853025,0.17057271836290022
test_Mix_DPerc10_c_0.dcm,65.0,815,816,820,839,1690932,16.158745059288538,3.006274703557312,0.29333231556202355,0.11916183799602466
test_Mix_DPerc10_c_0.dcm,269.0,819,220,860,270,1690932,4.590417309606769,1.5511899576903936,0.47059005232857604,0.08950779321658836
test_Mix_DPerc10_c_0.dcm,102.0,836,816,847,847,1690932,9.722539100684262,2.336195014662756,0.3652652934207701,0.09209651313248202
test_Mix_DPerc10_c_0.dcm,117.0,841,193,869,207,1690932,10.853136446886447,2.3339565527065527,0.3840681368685628,0.09549344593921574
test_Mix_DPerc10_c_0.dcm,75.0,844,738,869,744,1690932,2.8750625000000003,1.2682708333333332,0.5192132070135747,0.20083037515771107
test_Mix_DPerc10_c_0.dcm,58.0,851,784,856,804,1690932,2.4703947368421053,1.2338815789473685,0.5027774470111932,0.16996193152754296
test_Mix_DPerc10_c_0.dcm,8.0,859,198,863,201,1690932,12.59375,2.875,0.26594724532224534,0.3848758972327763
test_Mix_DPerc10_c_1.dcm,59.0,695,652,708,663,1691584,6.903605769230769,1.997967657342657,0.3753104616963594,0.12691254654308806
test_Mix_DPerc10_c_1.dcm,74.0,699,573,712,594,1691584,4.128319597069597,1.602083333333333,0.43273352376293556,0.13604133544269587
test_Mix_DPerc10_c_1.dcm,63.0,699,635,711,653,1691584,3.9867981283422456,1.586285650623886,0.4352130384461699,0.1295689629913007
test_Mix_DPerc10_c_1.dcm,109.0,702,603,713,633,1691584,1.7953095611285268,1.001712382445141,0.5778238574306018,0.19623516657556483
test_Mix_DPerc10_c_1.dcm,63.0,704,675,721,688,1691584,3.2956200509049776,1.381911057692308,0.4849772293122831,0.12768067430695026
test_Mix_DPerc10_c_1.dcm,73.0,705,501,710,527,1691584,5.240548076923078,1.703932692307692,0.44417091800240055,0.15206624795064258
test_Mix_DPerc10_c_1.dcm,74.0,711,729,731,738,1691584,8.696614583333332,2.3213678728070177,0.3302054295949326,0.1091376865197648
test_Mix_DPerc10_c_1.dcm,173.0,712,535,718,592,1691584,1.6177279135338347,0.8883106203007518,0.6262507389089239,0.18170401404843448
test_Mix_DPerc10_c_1.dcm,90.0,724,736,731,765,1691584,13.79496173469387,2.785637315270936,0.31185388423318555,0.09196483477748645
test_Mix_DPerc10_c_1.dcm,70.0,730,380,742,403,1691584,4.475010106000719,1.5859852227811717,0.4450033798204386,0.10893961929461954
test_Mix_DPerc10_c_1.dcm,244.0,731,746,759,797,1691584,30.825043767506997,2.6312140133831314,0.4007506891862471,0.07127916688394778
test_Mix_DPerc10_c_1.dcm,130.0,738,343,757,379,1691584,6.572634711779449,1.861410470620997,0.42868864337296303,0.08264116447125133
test_Mix_DPerc10_c_1.dcm,63.0,743,389,754,406,1691584,2.3577748997326204,1.1186455548128342,0.5573724170553215,0.1679845345694405
test_Mix_DPerc10_c_1.dcm,53.0,753,367,759,385,1691584,3.94485294117647,1.4227941176470589,0.5068667981929228,0.20092487632912337
test_Mix_DPerc10_c_1.dcm,106.0,756,328,766,359,1691584,4.92150238948626,1.6075448028673835,0.4730562416703598,0.11489722413669529
test_Mix_DPerc10_c_1.dcm,137.0,758,287,778,328,1691584,36.6123012275353,2.310906009306803,0.37805894745296537,0.07596899967972531
test_Mix_DPerc10_c_1.dcm,151.0,761,776,777,813,1691584,9.84661497434935,2.268475897772772,0.3766713076320006,0.07384351652738072
test_Mix_DPerc10_c_1.dcm,53.0,765,701,780,720,1691584,2.1036967418546366,1.0364870509607351,0.5831179774678227,0.18193154863023925
test_Mix_DPerc10_c_1.dcm,117.0,769,307,789,337,1691584,3.049047186932849,1.3373185117967332,0.4894634784121813,0.10514787529609768
test_Mix_DPerc10_c_1.dcm,59.0,780,803,793,818,1691584,6.127026098901099,1.9320627289377292,0.3872350039044182,0.11396243306215545
test_Mix_DPerc10_c_1.dcm,143.0,784,243,807,282,1691584,22.17407306652158,1.9793800307244247,0.41684400774309444,0.07775469391685964
test_Mix_DPerc10_c_1.dcm,62.0,786,282,796,299,1691584,3.0203329248366018,1.2845894607843138,0.516625193157957,0.15575501674740985
test_Mix_DPerc10_c_1.dcm,53.0,796,268,800,287,1691584,4.1364522417154,1.6014863547758285,0.43507922962257334,0.17325320274596934
test_Mix_DPerc10_c_1.dcm,67.0,802,760,807,783,1691584,1.4407855731225294,0.8825839920948617,0.6141270925366193,0.24112353598816935
test_Mix_DPerc10_c_1.dcm,63.0,815,818,819,840,1691584,15.44448953823954,2.901920995670994,0.30836508634437126,0.14127005162883027
test_Mix_DPerc10_c_1.dcm,68.0,823,233,837,245,1691584,5.3333541458541465,1.7627372627372626,0.42229827818628723,0.13184919066582795
test_Mix_DPerc10_c_1.dcm,144.0,826,818,847,848,1691584,8.53039100985222,2.1568134236453202,0.38531814846478907,0.07862684843563017
test_Mix_DPerc10_c_1.dcm,169.0,838,223,856,272,1691584,4.901162548352675,1.6146375216753366,0.4595618415197129,0.09349417765725088
test_Mix_DPerc10_c_1.dcm,111.0,842,195,869,209,1691584,7.321129191321498,1.9113952287029208,0.4281934105404639,0.1065610541062635
test_Mix_DPerc10_c_1.dcm,78.0,843,740,869,746,1691584,3.436692307692308,1.4120769230769232,0.49016139923424995,0.20738648250671315
test_Mix_DPerc10_c_1.dcm,61.0,851,785,856,806,1691584,1.8766071428571431,1.0433035714285714,0.5602956528765353,0.19504998403080484
test_Mix_DPerc10_c_1.dcm,53.0,859,474,868,492,1691584,2.897365196078431,1.2766544117647056,0.513582615004544,0.15455397596705406
test_Mix_DPerc10_c_10.dcm,72.0,697,588,704,613,1691584,12.210520833333335,2.8856398809523807,0.2624293208261196,0.11474583220557186
test_Mix_DPerc10_c_10.dcm,55.0,699,622,706,639,1691584,5.42361475840336,1.8863686099439776,0.39229520074432483,0.17878818680754846
test_Mix_DPerc10_c_10.dcm,61.0,703,646,714,665,1691584,6.126103136629453,1.857070707070707,0.41843307878447206,0.12455102155957123
test_Mix_DPerc10_c_10.dcm,103.0,704,505,712,540,1691584,9.032548019207683,2.2362169867947177,0.3839245372128255,0.09956309026830525
test_Mix_DPerc10_c_10.dcm,178.0,704,664,711,724,1691584,5.887699253430187,1.8622049031476997,0.4094942469245156,0.11313680701550786
test_Mix_DPerc10_c_10.dcm,72.0,705,582,713,605,1691584,3.557440182100508,1.4013578133822695,0.4964534602981693,0.17449567276784023
test_Mix_DPerc10_c_10.dcm,53.0,707,629,715,646,1691584,1.7227957589285714,0.9833984375000002,0.5822405133928572,0.2348308950326084
test_Mix_DPerc10_c_10.dcm,86.0,710,727,724,744,1691584,11.165824983839691,2.6126929137039427,0.30462630549423786,0.11317740165790782
test_Mix_DPerc10_c_10.dcm,130.0,712,548,718,592,1691584,3.179400105708245,1.2300079281183933,0.5597303238457478,0.1624926954426563
test_Mix_DPerc10_c_10.dcm,60.0,726,748,733,768,1691584,11.975250626566417,2.6802788220551377,0.29423742749948556,0.10813685872670575
test_Mix_DPerc10_c_10.dcm,86.0,733,367,753,390,1691584,13.525710552319536,2.836420194508009,0.2925104810714934,0.06766590160915767
test_Mix_DPerc10_c_10.dcm,78.0,733,763,749,779,1691584,11.253263888888888,2.2145138888888893,0.42335731947211064,0.11289112989150449
test_Mix_DPerc10_c_10.dcm,52.0,735,390,740,408,1691584,6.453553921568628,1.960049019607843,0.38734765524774173,0.14324425047967876
test_Mix_DPerc10_c_10.dcm,129.0,740,332,763,372,1691584,19.434869229502368,3.325479977450086,0.28042071942144453,0.055951958715878505
test_Mix_DPerc10_c_10.dcm,83.0,746,778,759,794,1691584,8.662149439102564,2.092197516025641,0.4077494232578093,0.13459725293856903
test_Mix_DPerc10_c_10.dcm,62.0,747,395,753,417,1691584,3.0573051948051946,1.3932359307359308,0.46078967733379494,0.15048425614487287
test_Mix_DPerc10_c_10.dcm,156.0,751,711,790,739,1691584,3.783315794828953,1.344073993745046,0.527357864659399,0.10533779880049551
test_Mix_DPerc10_c_10.dcm,58.0,754,380,759,400,1691584,5.332072368421052,1.6554276315789473,0.46709492326036445,0.18511077397044667
test_Mix_DPerc10_c_10.dcm,72.0,761,783,768,807,1691584,9.62577639751553,2.371506211180124,0.3389972633434265,0.10867703162773557
test_Mix_DPerc10_c_10.dcm,88.0,770,287,784,306,1691584,9.299848178137651,2.2993862862283914,0.3493855279839931,0.09088730217310428
test_Mix_DPerc10_c_10.dcm,66.0,770,501,793,505,1691584,1.768445322793149,0.9775609354413703,0.5873645589278582,0.2062921979047006
test_Mix_DPerc10_c_10.dcm,71.0,773,308,780,331,1691584,8.119924007152267,2.1586968285337846,0.3843050380252292,0.12118619776299716
test_Mix_DPerc10_c_10.dcm,59.0,786,283,796,304,1691584,5.074761904761905,1.708154761904762,0.42293665012782655,0.12283932864814044
test_Mix_DPerc10_c_10.dcm,71.0,796,275,801,300,1691584,10.894895833333333,2.6012500000000003,0.31055210702876523,0.13068657351910626
test_Mix_DPerc10_c_10.dcm,53.0,799,256,818,261,1691584,7.87079678362573,2.215533625730994,0.34407421427738766,0.1366683038580523
test_Mix_DPerc10_c_10.dcm,68.0,801,263,811,286,1691584,6.262582345191041,1.888411286780852,0.40433841302374274,0.10931524308386636
test_Mix_DPerc10_c_10.dcm,88.0,802,770,807,800,1691584,3.523383620689656,1.3929956896551725,0.5005885080840711,0.18874300139572037
test_Mix_DPerc10_c_10.dcm,56.0,805,829,818,840,1691584,12.072902097902096,2.656381118881119,0.3106196540180509,0.11516169776321183
test_Mix_DPerc10_c_10.dcm,51.0,824,217,838,234,1691584,13.904093608597284,2.9626646331609567,0.2729761654157047,0.08201840993316692
test_Mix_DPerc10_c_10.dcm,125.0,831,197,846,218,1691584,22.02266581632653,3.647232142857143,0.23415347862584351,0.07102605140587745
test_Mix_DPerc10_c_10.dcm,60.0,847,273,853,295,1691584,8.00064935064935,2.1007575757575756,0.3756610843533992,0.1374274884773084
test_Mix_DPerc10_c_10.dcm,55.0,847,473,867,482,1691584,3.850671600877193,1.488856907894737,0.46691854502975827,0.13526611826344476
test_Mix_DPerc10_c_10.dcm,67.0,850,203,869,214,1691584,14.087014885699096,2.8396796916533757,0.3081342652314155,0.09521006018093775
test_Mix_DPerc10_c_10.dcm,55.0,850,788,869,793,1691584,4.596162280701755,1.6824926900584796,0.4223972473604826,0.1578043592961642
test_Mix_DPerc10_c_10.dcm,83.0,850,799,857,826,1691584,4.2139677452177455,1.6073845136345137,0.4350308846773778,0.13256924224468836
test_Mix_DPerc10_c_10.dcm,50.0,851,828,869,833,1691584,4.785968137254901,1.6981004901960786,0.42406174315451994,0.15119434429762962
test_Mix_DPerc10_c_11.dcm,106.0,699,584,713,615,1692304,8.217466471700343,2.06211671393123,0.41249872174876256,0.11873234181007322
test_Mix_DPerc10_c_11.dcm,51.0,699,624,706,640,1692304,5.5083457341269835,1.914719742063492,0.38163225306148096,0.1734848473992497
test_Mix_DPerc10_c_11.dcm,113.0,703,631,715,667,1692304,4.527191558441558,1.579680735930736,0.460498347599316,0.11610255103628922
test_Mix_DPerc10_c_11.dcm,98.0,704,507,712,541,1692304,9.863847243442828,2.362088585434174,0.3581571676033817,0.09725733862634621
test_Mix_DPerc10_c_11.dcm,77.0,704,667,709,694,1692304,4.796394230769231,1.6894497863247864,0.43988015262477936,0.1715126733630182
test_Mix_DPerc10_c_11.dcm,99.0,704,694,711,727,1692304,8.693993506493506,2.3611674783549788,0.32670113567067405,0.11201842019398528
test_Mix_DPerc10_c_11.dcm,61.0,711,728,718,746,1692304,14.794701213818861,3.204715219421101,0.2201539930383564,0.11686958862803859
test_Mix_DPerc10_c_11.dcm,128.0,712,549,718,592,1692304,3.306921373200443,1.2808554817275748,0.5423551327894693,0.1508069247178221
test_Mix_DPerc10_c_11.dcm,53.0,726,751,733,769,1692304,13.714314892623717,2.8878676470588225,0.2898748959913149,0.11482111846376167
test_Mix_DPerc10_c_11.dcm,398.0,733,319,774,409,1692304,46.01347663743492,3.0405434137206537,0.3828260686050268,0.060082237656914006
test_Mix_DPerc10_c_11.dcm,71.0,735,764,743,784,1692304,14.887875939849625,2.7183740601503756,0.3336779590579371,0.11124664978761208
test_Mix_DPerc10_c_11.dcm,142.0,743,774,760,801,1692304,10.892775499622928,2.3762353098290596,0.3633231316901373,0.08255603153191238
test_Mix_DPerc10_c_11.dcm,62.0,747,396,752,418,1692304,3.2683035714285715,1.4208468614718615,0.45902523996274003,0.16394017153411258
test_Mix_DPerc10_c_11.dcm,73.0,752,730,777,734,1692304,6.950052083333334,1.8049131944444445,0.47453667489604995,0.17697639577391922
test_Mix_DPerc10_c_11.dcm,56.0,753,382,759,401,1692304,7.091301169590643,1.9907894736842104,0.40363442166921365,0.15001879198146117
test_Mix_DPerc10_c_11.dcm,92.0,761,782,771,814,1692304,7.590560595878136,2.0829665098566306,0.3719942903282668,0.08553789613914924
test_Mix_DPerc10_c_11.dcm,96.0,769,714,790,747,1692304,4.168625710227273,1.4444171063311688,0.4989071019638222,0.10707432279373974
test_Mix_DPerc10_c_11.dcm,57.0,772,504,792,508,1692304,2.0013157894736846,1.0528508771929825,0.5659907120743034,0.21254800279748476
test_Mix_DPerc10_c_11.dcm,79.0,773,308,782,333,1692304,6.814322916666668,1.9738020833333327,0.4016229015072765,0.10938227536824856
test_Mix_DPerc10_c_11.dcm,71.0,774,283,784,305,1692304,10.214664502164503,2.37248075998076,0.36110298043945477,0.10198435762735979
test_Mix_DPerc10_c_11.dcm,59.0,780,800,800,806,1692304,12.882631578947368,2.6588157894736844,0.3397026350178356,0.1311444308354821
test_Mix_DPerc10_c_11.dcm,74.0,796,276,801,302,1692304,10.656240384615385,2.555125,0.3186738531852425,0.11361986518270185
test_Mix_DPerc10_c_11.dcm,54.0,799,257,818,261,1692304,7.956292641325534,2.2450962475633527,0.3382133137205392,0.14363142726247718
test_Mix_DPerc10_c_11.dcm,53.0,801,271,811,288,1692304,6.52077205882353,1.941932189542484,0.3932031980438559,0.12451184156884906
test_Mix_DPerc10_c_11.dcm,93.0,802,772,807,804,1692304,3.897397933467742,1.4770980342741935,0.4819733184202987,0.17262087788435934
test_Mix_DPerc10_c_11.dcm,147.0,830,199,849,222,1692304,20.208847629614226,3.526938434690152,0.23367470613216854,0.06419246066558193
test_Mix_DPerc10_c_11.dcm,55.0,847,276,852,296,1692304,7.417187500000001,2.0168585526315788,0.3965104912592194,0.15526698795991642
test_Mix_DPerc10_c_11.dcm,59.0,848,473,869,485,1692304,4.597179383116883,1.6199878246753245,0.4481140216599775,0.11665649533091157
test_Mix_DPerc10_c_11.dcm,56.0,849,789,869,793,1692304,4.688377192982456,1.6173245614035088,0.46103637663622177,0.21133070484734562
test_Mix_DPerc10_c_11.dcm,55.0,850,205,866,217,1692304,13.626467803030302,2.6435132575757576,0.346338472644049,0.10623605876800668
test_Mix_DPerc10_c_11.dcm,70.0,851,805,856,829,1692304,3.8520380434782604,1.5466032608695648,0.4412151594344689,0.1601059514422361
test_Mix_DPerc10_c_12.dcm,114.0,703,633,715,669,1692304,3.923295454545455,1.4855248917748916,0.47154675630410925,0.11748793180946163
test_Mix_DPerc10_c_12.dcm,96.0,704,508,712,542,1692304,8.54156719505984,2.1752411191749426,0.38476055260384073,0.09901595524900707
test_Mix_DPerc10_c_12.dcm,72.0,704,670,709,695,1692304,4.249947916666667,1.59484375,0.45166695520463906,0.18064714761340023
test_Mix_DPerc10_c_12.dcm,59.0,705,586,713,605,1692304,3.289108187134503,1.358578738512949,0.4987331307764744,0.20195233019382075
test_Mix_DPerc10_c_12.dcm,99.0,705,695,711,729,1692304,6.916599821746882,2.066688948306595,0.3715743057863923,0.12856372159768442
test_Mix_DPerc10_c_12.dcm,150.0,711,542,718,593,1692304,3.457745098039216,1.323718487394958,0.529628238699173,0.1335734903227052
test_Mix_DPerc10_c_12.dcm,74.0,712,731,725,746,1692304,8.497664835164835,2.2812271062271066,0.3349091694594014,0.12862678222912866
test_Mix_DPerc10_c_12.dcm,156.0,727,381,745,423,1692304,6.220694985311197,1.8467710254833642,0.4130750094050534,0.07663694668810883
test_Mix_DPerc10_c_12.dcm,126.0,733,762,752,791,1692304,7.343813466856797,1.8853243921585572,0.4452717889181663,0.08962361443434892
test_Mix_DPerc10_c_12.dcm,249.0,737,322,774,379,1692304,50.792965751230554,3.2697330495439045,0.36194756502348524,0.061461660243168986
