,area,min_row,min_col,max_row,max_col,breast_area,count,mean,std,min,25%,50%,75%,max,skew,kurtosis
test_Mix_DPerc0_c_3.dcm,114.0,727,693,737,730,1690608,370.0,0.9088266272507896,0.021719853620464975,0.8631175155888264,0.8927362829572608,0.9095154292260159,0.9235222625123796,0.9626928419443548,0.02701040112579177,-0.627210636745712
test_Mix_DPerc0_c_3.dcm,58.0,729,476,734,496,1690608,100.0,0.9002502347702303,0.0136461703840354,0.8669941596831084,0.8923809071382136,0.8998198760626461,0.9111808611073826,0.9288093705527429,-0.21426021931059394,-0.3810693239384879
test_Mix_DPerc0_c_3.dcm,57.0,730,643,736,663,1690608,120.0,0.8968128568612905,0.014555521020367841,0.8668265148707749,0.886426049298313,0.897361140093258,0.9075467248209279,0.9303830859779155,-0.021543243698794397,-0.6597451893609533
test_Mix_DPerc0_c_3.dcm,229.0,753,300,786,354,1690608,1782.0,0.7853422686854887,0.08663470940789449,0.5378891563924393,0.7284597482872134,0.8171236812033345,0.8481734198280104,0.9272803969105072,-0.8943966005862592,-0.015139761180676708
test_Mix_DPerc0_c_3.dcm,136.0,756,787,788,808,1690608,672.0,0.7607277865876895,0.08908794312170175,0.33935906718406994,0.7159530597664625,0.7996738245115663,0.8181298754621532,0.8828021109878059,-1.798684329905816,3.9667757184444628
test_Mix_DPerc0_c_3.dcm,78.0,758,399,764,426,1690608,162.0,0.9164944872613652,0.018590867004015944,0.8824331244033472,0.9017169739289896,0.9141904011682999,0.9302277967878736,0.9556992940405675,0.24337025058657524,-0.6844614790766899
test_Mix_DPerc0_c_3.dcm,134.0,761,368,780,398,1690608,570.0,0.8961597271153718,0.033469530206370536,0.8244361552124397,0.8714840599519508,0.8935960534712994,0.9187701686513632,0.9934172016631473,0.3433164836486827,-0.41351097549744564
test_Mix_DPerc0_c_3.dcm,86.0,770,649,799,655,1690608,174.0,0.9249403196379512,0.02084112561274388,0.8874711937179137,0.905537952429119,0.9259789765229953,0.9450097650297906,0.9601963154946525,-0.058295529663704944,-1.255646370919516
test_Mix_DPerc0_c_3.dcm,53.0,776,357,783,376,1690608,133.0,0.8806121262490209,0.017815673888587315,0.8427005643552214,0.8699194326351498,0.8792000261550448,0.8931671793756222,0.9413408766489946,0.3021489838987045,0.3555346998027085
test_Mix_DPerc0_c_3.dcm,51.0,780,282,785,300,1690608,90.0,0.7939153080719099,0.022686450691853467,0.7428680167400736,0.7791340497875955,0.792112241940069,0.80855655211445,0.8483374345827992,0.0723727072898775,-0.21840579054566234
test_Mix_DPerc0_c_3.dcm,60.0,781,267,792,282,1690608,165.0,0.7558726654375495,0.04604221282454052,0.6090070816747337,0.7214299163782787,0.7655578185991992,0.7917987041359074,0.8297272292490566,-0.8407985454100689,0.045547201122428396
test_Mix_DPerc0_c_3.dcm,50.0,782,483,792,495,1690608,120.0,0.9011141995479045,0.01791772757601105,0.8674908463775034,0.8854283249492231,0.8988698301423245,0.9136263833350233,0.9453888881321333,0.4035674994813845,-0.7722188765253086
test_Mix_DPerc0_c_3.dcm,79.0,794,504,809,517,1690608,195.0,0.9088985553608337,0.02047093448141751,0.8713962877763775,0.8938999694077505,0.9078763793881218,0.92030517752965,0.9678621711507426,0.5635406924855284,0.09496887156971488
test_Mix_DPerc0_c_3.dcm,62.0,795,488,815,501,1690608,260.0,0.8940553921240116,0.024184235997197982,0.8535817420288587,0.8710183825983863,0.8949877049122147,0.9121689377399534,0.9577133850785348,0.3023957850460403,-0.8561839102540133
test_Mix_DPerc0_c_3.dcm,64.0,797,776,810,795,1690608,247.0,0.9195371359980906,0.0313915412762886,0.8511508060899585,0.896440088165898,0.916700629256306,0.9392077933036284,0.9910780320116549,0.1465844614134344,-0.6282705364596228
test_Mix_DPerc0_c_3.dcm,64.0,805,311,827,333,1690608,484.0,0.8922478803711354,0.026499114497492267,0.8465783222090436,0.8741788502230369,0.8877283143031951,0.9070588526664145,0.9647597432681534,0.5420390976419417,-0.24250162610858678
test_Mix_DPerc0_c_3.dcm,64.0,811,518,825,528,1690608,140.0,0.8957300905162386,0.02021544683031967,0.8562514859943164,0.8819524230596186,0.8891420432790519,0.9068137684919519,0.9498336321381627,0.7770695643286224,0.21852059016152792
test_Mix_DPerc0_c_3.dcm,211.0,817,218,844,266,1690608,1296.0,0.8330605001600474,0.05340032490828868,0.6637074921049996,0.8115454826648988,0.8411843180176163,0.865446027693099,0.9702267784100835,-0.6258842416255607,0.2161048317994514
test_Mix_DPerc0_c_3.dcm,74.0,818,818,832,832,1690608,196.0,0.7897909907006176,0.041375968377162446,0.6875835991037612,0.7649683266312507,0.8065345191287671,0.8207732124617588,0.8499610439881324,-0.904839680724641,-0.31715119267285347
test_Mix_DPerc0_c_3.dcm,53.0,820,267,837,273,1690608,102.0,0.9060029472151262,0.02695648527419164,0.848421523533303,0.8889028615311962,0.9085142708675995,0.9227017911405792,0.9696695841935874,-0.08823778852626642,-0.2036931839115748
test_Mix_DPerc0_c_3.dcm,84.0,824,519,850,532,1690608,338.0,0.8983198101506169,0.02711524493045749,0.8526322771149994,0.8759277709228444,0.8986821935421305,0.916194954887051,0.9570859461518431,0.28414298733243915,-0.8020444959913118
test_Mix_DPerc0_c_3.dcm,71.0,825,273,830,298,1690608,125.0,0.9192409354680992,0.016446263386687497,0.8796901838693576,0.9070570375532553,0.9217433054768478,0.9303815375940081,0.9678257794719979,-0.06288792925564131,-0.0043523532164616505
test_Mix_DPerc0_c_3.dcm,55.0,827,198,838,211,1690608,143.0,0.6971328914145026,0.058653855365682746,0.5501609599842864,0.6571704378795054,0.6882516095114648,0.729420874370235,0.8680735392849046,0.5317553016989528,0.567716856663826
test_Mix_DPerc0_c_3.dcm,57.0,832,827,843,840,1690608,143.0,0.7738921488168626,0.05447496629211222,0.6477141974501222,0.7284967962520387,0.7805535606459628,0.8239883353488443,0.8676053022105897,-0.24586325193803146,-1.0196539918881562
test_Mix_DPerc0_c_3.dcm,51.0,852,836,863,848,1690608,132.0,0.7669928746587672,0.060465973778640145,0.6226451079528461,0.7365612193118631,0.7687813649587824,0.8156061936050814,0.8621048133890443,-0.5454314071826455,-0.3364483485410841
test_Mix_DPerc0_c_3.dcm,61.0,856,378,860,400,1690608,88.0,0.9183698923697503,0.022433626213338637,0.8812621837353707,0.9007470686237196,0.9154297657329693,0.9344950666576867,0.9716608023916156,0.4782236540973169,-0.7610281228680574
test_Mix_DPerc0_c_3.dcm,56.0,864,232,868,252,1690608,80.0,0.9205688865735588,0.016540552810844947,0.8911100958922032,0.9037164205477999,0.9222369045195824,0.9360645034530463,0.948375262238973,-0.0659548573584322,-1.4012475005067753
test_Mix_DPerc0_c_4.dcm,337.0,693,546,707,636,1690608,1260.0,0.7840539419643084,0.054824008096899364,0.5907158339811461,0.753346536225058,0.7925558057462148,0.8234137208476251,0.9085756042665997,-0.734531843764983,0.37647702813775075
test_Mix_DPerc0_c_4.dcm,55.0,695,637,707,647,1690608,120.0,0.7903023974443572,0.04799533552763577,0.6721571150593765,0.773237435255345,0.797635257565305,0.8303454316930825,0.8669788624894448,-0.7952178958020076,-0.0931247810403316
test_Mix_DPerc0_c_4.dcm,1.0,696,591,697,592,1690608,1.0,0.8036878152239042,,0.8036878152239042,0.8036878152239042,0.8036878152239042,0.8036878152239042,0.8036878152239042,,
test_Mix_DPerc0_c_4.dcm,108.0,697,676,721,691,1690608,360.0,0.8633626644270278,0.055999861904512206,0.6870655846822985,0.834058909362011,0.8732845312081303,0.9032123725406027,0.9637992483241511,-0.8623616114108823,0.6241829668886473
test_Mix_DPerc0_c_4.dcm,130.0,700,514,720,536,1690608,440.0,0.793594987296537,0.05801602695595649,0.6559788672082809,0.7548097065299318,0.8052463178300562,0.8368748659074745,0.908667235369172,-0.47930660668385094,-0.3934758079163565
test_Mix_DPerc0_c_4.dcm,67.0,702,646,707,669,1690608,115.0,0.8256264252368617,0.020151542758845148,0.7779478486943789,0.8147018704164646,0.8289630255019244,0.8406476008982189,0.8606510478420095,-0.5185462616716907,-0.2065056701589733
test_Mix_DPerc0_c_4.dcm,224.0,706,449,726,499,1690608,1000.0,0.7803386477429065,0.07553976259100195,0.5607121285354316,0.7256873963272408,0.8071511746955582,0.8403550967572507,0.90539665720154,-0.7134231969102779,-0.49721314316510673
test_Mix_DPerc0_c_4.dcm,56.0,707,615,725,629,1690608,252.0,0.8660358493646518,0.03171484375359601,0.802530272870511,0.8419609329271555,0.8715816446760564,0.8949118223857855,0.9266909980002518,-0.18819007285403935,-1.0250956102555526
test_Mix_DPerc0_c_4.dcm,86.0,708,544,722,571,1690608,378.0,0.8664462435299599,0.033054863877742646,0.7868208632623155,0.844202692077238,0.8672205890487782,0.8883864723412356,0.9467925645892835,-0.023934962948885027,-0.47533016274880713
test_Mix_DPerc0_c_4.dcm,52.0,710,702,719,717,1690608,135.0,0.8380152339465111,0.02641226071816772,0.7886352858804702,0.8192191495812625,0.834445991262035,0.8480434006018471,0.895351115557014,0.6185035698592962,-0.3127494933280335
test_Mix_DPerc0_c_4.dcm,122.0,720,398,734,425,1690608,378.0,0.71938357164701,0.051343446510228576,0.5788896656900562,0.6975107906951346,0.7310589448870255,0.7519825961360157,0.8164430559792767,-0.8230988653012663,0.20090004343316842
test_Mix_DPerc0_c_4.dcm,82.0,721,730,736,752,1690608,330.0,0.8380355797878865,0.03725992808819012,0.7134676678347625,0.8106985711352903,0.8380182298302186,0.8669640078738114,0.9186091600413488,-0.3237412804851109,-0.17693914013605277
test_Mix_DPerc0_c_4.dcm,59.0,724,555,729,575,1690608,100.0,0.911377169577731,0.013117170833009811,0.8830882443578167,0.9024405891659024,0.9118091437237601,0.9192269287248757,0.948467937270983,0.3243477839649559,0.14457174937753667
test_Mix_DPerc0_c_4.dcm,111.0,727,695,737,731,1690608,360.0,0.9114317160094351,0.01890843023191363,0.8626808253901334,0.8977476757045606,0.9126434805754329,0.9234815827438125,0.9671469208985187,0.08914483791698867,-0.14410166535616964
test_Mix_DPerc0_c_4.dcm,98.0,728,382,756,397,1690608,420.0,0.806932733289381,0.06654387218312251,0.6093757831158079,0.7643663054772709,0.8047393183864787,0.8574140584023991,0.9491592709937549,-0.18530811014773177,-0.4572296713632072
test_Mix_DPerc0_c_4.dcm,52.0,730,647,735,665,1690608,90.0,0.901471417167415,0.012854037077973113,0.8744509078052931,0.8925294144628734,0.8986413625791921,0.9113244818259836,0.9298110064187664,0.16552990787614014,-0.7261788640049976
test_Mix_DPerc0_c_4.dcm,81.0,740,358,755,377,1690608,285.0,0.7664354421468873,0.037095542695184267,0.6649827549681349,0.741396822706772,0.7674167860272638,0.7931607342608953,0.8619728368222621,-0.22164233738386388,-0.01643822784405067
test_Mix_DPerc0_c_4.dcm,265.0,753,306,784,355,1690608,1519.0,0.8031276107593734,0.07505431947452137,0.5635406178944693,0.7516556387209528,0.8302905785903645,0.8561109485594376,0.9395937478763868,-0.9290397436977585,0.2071235114614964
test_Mix_DPerc0_c_4.dcm,111.0,756,788,788,811,1690608,736.0,0.7642064862127383,0.1035483227722944,1.6292217865934887e-06,0.7220491026514321,0.8082909651702466,0.8251822023841707,0.889566906274413,-3.1716644696522365,16.16839666915811
test_Mix_DPerc0_c_4.dcm,72.0,758,401,763,425,1690608,120.0,0.9226839797872235,0.018731530707665214,0.8884508247222153,0.9075430283242488,0.9239277413032148,0.9354613659313187,0.9615303277696028,0.056057048008767325,-0.8136817013712034
test_Mix_DPerc0_c_4.dcm,111.0,760,361,774,393,1690608,448.0,0.8952254319561008,0.03201407685595643,0.8284563429567339,0.8731699012866037,0.8916795679975261,0.9173409295638688,0.9756937600632637,0.22995001948879487,-0.47030788346584745
test_Mix_DPerc0_c_4.dcm,54.0,762,394,780,400,1690608,108.0,0.9142663414558574,0.02131421728485104,0.8638780276948004,0.8999418981033294,0.9127730312366779,0.9285017635021212,0.9662319090218933,0.12326312230230083,-0.3705991232564906
test_Mix_DPerc0_c_4.dcm,82.0,770,651,798,657,1690608,168.0,0.9265079074921635,0.01646904842146453,0.8921036136482515,0.9130385718893643,0.9264687488021258,0.9397533687533737,0.9598087201829806,-0.015185600156323904,-0.8977526415053517
test_Mix_DPerc0_c_4.dcm,55.0,794,490,814,502,1690608,240.0,0.8995620979732429,0.01915727545482615,0.8671975713094191,0.8825795436955801,0.9015194061545639,0.9142837657619534,0.9457134911647306,0.1455856082291184,-0.920637610137395
test_Mix_DPerc0_c_4.dcm,55.0,795,250,803,269,1690608,152.0,0.7801954370948496,0.03823504468155856,0.6581257576343165,0.7581311551319184,0.7887027508977626,0.812369969173048,0.8454530671242895,-0.8176100204314354,0.48576154628661716
test_Mix_DPerc0_c_4.dcm,54.0,795,556,799,575,1690608,76.0,0.9369338741829317,0.011732500139599117,0.9147291679348668,0.926560384075044,0.9355537855474485,0.9438705809571105,0.9645751387357401,0.3860004454977049,-0.6925075247812286
test_Mix_DPerc0_c_4.dcm,75.0,795,773,811,796,1690608,368.0,0.9143571313162403,0.029978099074732405,0.8381273129434769,0.8921585006071434,0.9122298907285114,0.9359208883842582,0.9828131957050972,0.12230561973688221,-0.4871215420648038
test_Mix_DPerc0_c_4.dcm,72.0,804,312,828,336,1690608,576.0,0.8991543517090048,0.024637484313901073,0.853753714970334,0.8819363274380235,0.8957589551694223,0.9136764498743255,0.9728196557186419,0.6571310686472487,0.015260101750087277
test_Mix_DPerc0_c_4.dcm,181.0,817,234,837,275,1690608,820.0,0.8784220192510419,0.03722381744559001,0.7419519284209516,0.8579315674507029,0.8772478473386132,0.9023966696379977,0.9696647779976375,-0.5361260981532721,1.1784631439933064
test_Mix_DPerc0_c_4.dcm,88.0,825,275,831,306,1690608,186.0,0.9215653532300636,0.01498686106764326,0.8844885083531606,0.9105138752215809,0.9235631947294052,0.9316821144543974,0.9680701732216581,-0.03577694020817972,0.18861548019423827
test_Mix_DPerc0_c_4.dcm,62.0,825,525,847,534,1690608,198.0,0.9053197195950693,0.02691413146055383,0.8529636656740325,0.878639497256369,0.9106835473627439,0.9279107289290828,0.9479222376869814,-0.2510011609190364,-1.2611020371174781
test_Mix_DPerc0_c_4.dcm,91.0,827,220,842,242,1690608,330.0,0.8359266539627855,0.03965103162060391,0.7355909949519082,0.8016163554714688,0.8450834804540774,0.8666200170237939,0.9167459436362163,-0.3775109754492673,-0.7009487261706359
test_Mix_DPerc0_c_4.dcm,85.0,828,208,849,219,1690608,231.0,0.8201625644035503,0.04579265352407636,0.697681161764345,0.7894727073774147,0.8155905757959425,0.8623516594361876,0.9062334391343111,-0.2781071434639205,-0.5734932947252872
test_Mix_DPerc0_c_4.dcm,51.0,842,831,855,842,1690608,143.0,0.8352424616986979,0.03964330438456413,0.7274882615280723,0.8103612964077267,0.8485589951641671,0.8671567248907681,0.8939781864185646,-0.7628121601129766,-0.348380270103929
test_Mix_DPerc0_c_4.dcm,79.0,849,183,862,205,1690608,286.0,0.7349097966005839,0.06130896732704455,0.5887055908722303,0.6936361100410697,0.7328640645898586,0.7793150123327057,0.8670876390627444,-0.03535489124223423,-0.6179265597969282
test_Mix_DPerc0_c_4.dcm,64.0,856,380,860,403,1690608,92.0,0.92157173810669,0.02300662618483463,0.8875013485983411,0.9037725662001062,0.9167265119611026,0.9403014512655521,0.9729770443518234,0.5859301297668141,-0.7783955902381644
test_Mix_DPerc0_c_4.dcm,56.0,864,233,868,253,1690608,80.0,0.9247874374078228,0.016620255707626035,0.8918548925529637,0.9130520379130022,0.925179808454849,0.9370475511773911,0.9631668206206119,0.12489707473212884,-0.4935605901918144
test_Mix_DPerc0_c_5.dcm,189.0,693,552,706,601,1690768,637.0,0.7579098057742664,0.051501863140599916,0.5783639702329573,0.7367412731567613,0.7686428089420976,0.792257048164922,0.8579137054095292,-0.9479867101446444,0.6434053516814364
test_Mix_DPerc0_c_5.dcm,121.0,695,601,706,638,1690768,407.0,0.8097015374392422,0.0367316943244718,0.691258421185212,0.7858147498927446,0.8119603597357273,0.8379916390710551,0.893357064183545,-0.5008087532043421,0.014411226277752298
test_Mix_DPerc0_c_5.dcm,64.0,695,638,709,649,1690768,154.0,0.7920894821046928,0.04784308167962061,0.6630189691636925,0.7710840388857891,0.8002032142204346,0.8236865233706194,0.8745854152451005,-0.8900601055783613,0.47025931144687594
test_Mix_DPerc0_c_5.dcm,90.0,695,648,707,670,1690768,264.0,0.7760465408750279,0.041699170387852716,0.6631047320492542,0.7428165222417442,0.7761506815231288,0.8105384161970687,0.8464791920559387,-0.19559008892076296,-0.8835367881760847
test_Mix_DPerc0_c_5.dcm,121.0,700,518,720,538,1690768,400.0,0.784752067358641,0.059558829205878634,0.6485297920344014,0.7398956963649337,0.7991476130003552,0.8279112211521202,0.9059603146848754,-0.47809621950087544,-0.49840837300962415
test_Mix_DPerc0_c_5.dcm,61.0,705,507,716,521,1690768,154.0,0.7730389347076578,0.03177688101150266,0.713030214026432,0.7478189276488227,0.7787672977895599,0.7968698128585474,0.8467688752795797,-0.16109857314929082,-0.8291902790322758
test_Mix_DPerc0_c_5.dcm,124.0,706,462,726,500,1690768,760.0,0.7810335174211613,0.07042332256102436,0.5971954389968189,0.7263687240765614,0.8043035819527677,0.8374445582963072,0.8943463480347353,-0.7223351562427592,-0.5076230410864799
test_Mix_DPerc0_c_5.dcm,83.0,709,545,722,572,1690768,351.0,0.8613736694306957,0.031186908037931046,0.791728253320326,0.8407726966125246,0.8615552203256893,0.8813995616365466,0.9336866911074982,-0.027384740579108863,-0.4080425890327557
test_Mix_DPerc0_c_5.dcm,98.0,710,450,731,474,1690768,504.0,0.8011988711136754,0.06189161638920902,0.6326933992603285,0.757327356472347,0.8193261366988558,0.8490037234287081,0.9067395733762598,-0.7880375629563032,-0.3289109531465142
test_Mix_DPerc0_c_5.dcm,52.0,711,703,720,718,1690768,135.0,0.8369056649971784,0.02624700098301194,0.7908119353924096,0.8150689118760723,0.8306384604562198,0.8609904998710732,0.8865362843899215,0.30753262371678397,-1.1075267203801669
test_Mix_DPerc0_c_5.dcm,82.0,721,732,736,753,1690768,315.0,0.8251467488545039,0.03779352865383567,0.7097601559123132,0.7984889970213594,0.8273005821840798,0.8550094941282398,0.9100838232709121,-0.2715265085187932,-0.570753673418334
test_Mix_DPerc0_c_5.dcm,185.0,723,382,757,428,1690768,1564.0,0.790273383306989,0.0773062147572248,0.5147117534658618,0.7444920757979483,0.7910432192065769,0.857939718858832,0.9416068918277898,-0.6099814141449158,0.15978850677970277
test_Mix_DPerc0_c_5.dcm,106.0,726,698,737,732,1690768,374.0,0.8984154899022037,0.020160127095122212,0.8345965697159584,0.8866633333738003,0.8986496033796876,0.9108901430831822,0.9634418066056607,-0.09742944633006215,0.829463765042943
test_Mix_DPerc0_c_5.dcm,53.0,730,650,736,668,1690768,108.0,0.8896761126729996,0.012378490512299334,0.8675932178946439,0.8820512889020242,0.8889259358890023,0.899000642880377,0.9158176722146976,0.009486298256785403,-0.8254639457311836
test_Mix_DPerc0_c_5.dcm,70.0,745,395,751,419,1690768,144.0,0.8532479049409619,0.015837944010845643,0.8177416429284441,0.8401133876217279,0.8555625649314982,0.8649281828130171,0.8969324052713176,0.09107332944377552,-0.4254515086488892
test_Mix_DPerc0_c_5.dcm,133.0,752,785,788,816,1690768,1116.0,0.7129934829966217,0.1819090505047425,0.0,0.6666198689193508,0.7861833462382504,0.8141476105645711,0.8807128764263588,-2.7212245380059077,7.588634109482624
test_Mix_DPerc0_c_5.dcm,285.0,753,302,786,358,1690768,1848.0,0.7942020593820114,0.07869809263086708,0.4784441104692376,0.7380654121681314,0.821677964666855,0.8511039013223074,0.9406141752177264,-0.8748733589462278,0.16764910791737725
test_Mix_DPerc0_c_5.dcm,75.0,757,400,764,426,1690768,182.0,0.9112606683069998,0.01979532503257553,0.8754511977528915,0.896162622802813,0.9091778131164846,0.9263173282426409,0.9535856451029683,0.18442599034358964,-0.8346665302124788
test_Mix_DPerc0_c_5.dcm,108.0,761,362,775,394,1690768,448.0,0.8903532793363185,0.031051401594757926,0.8269359066218488,0.8672938986199221,0.8858480262260514,0.9136332081792727,0.9705568822770443,0.399786050778006,-0.47107930160216327
test_Mix_DPerc0_c_5.dcm,50.0,763,397,780,403,1690768,102.0,0.9091478908364852,0.020516972593192243,0.8699354195275971,0.8923310761853607,0.9067403860212816,0.9251462741288329,0.9572869257280322,0.34442415559371764,-0.677245147948865
test_Mix_DPerc0_c_5.dcm,64.0,769,653,791,659,1690768,132.0,0.9151001565420078,0.016090189501814126,0.882066213544366,0.9035482958013887,0.9135002706349051,0.9269086039950701,0.9484487285758745,-0.012801309415897253,-0.6780566161180832
test_Mix_DPerc0_c_5.dcm,64.0,769,735,791,740,1690768,110.0,0.914387124158251,0.013837669250395786,0.8853768950239195,0.9045095385367666,0.9155551217161066,0.9239698097756932,0.947753979986334,-0.14818736716283396,-0.5495303871845311
test_Mix_DPerc0_c_5.dcm,69.0,774,357,783,374,1690768,153.0,0.8746566939414478,0.019127975254677427,0.8406637729484098,0.8592931890617137,0.8741588968004952,0.8884984914422731,0.9256700839642704,0.1569490439828526,-0.6671840195231471
test_Mix_DPerc0_c_5.dcm,62.0,778,273,794,287,1690768,224.0,0.7772745262722124,0.048866556405123225,0.6679375906475772,0.7462572005363756,0.7902797400681795,0.815155803123009,0.8476671307292357,-0.7759108143831565,-0.4504040872604207
test_Mix_DPerc0_c_5.dcm,61.0,797,270,818,283,1690768,273.0,0.8554857563015745,0.025363749610384873,0.8033946870287334,0.8353700957548493,0.8515640779832953,0.8704900085053655,0.9257879406347269,0.5977800711821535,0.015255070407370924
test_Mix_DPerc0_c_5.dcm,72.0,806,312,828,336,1690768,528.0,0.8928587460496276,0.022082356979379224,0.8496128882009832,0.8761654669264687,0.8906129813072787,0.9105041627103836,0.947131385363679,0.274839098802121,-0.7075317925748077
test_Mix_DPerc0_c_5.dcm,51.0,818,829,835,837,1690768,136.0,0.7588553647087884,0.044752108600213655,0.6619582979641937,0.7159347722613905,0.766528351665012,0.7964623010277392,0.8267898221813881,-0.3612475758555615,-1.1770587775620138
test_Mix_DPerc0_c_5.dcm,100.0,821,236,829,265,1690768,232.0,0.8802169896701485,0.030874319789251255,0.7830350612082738,0.8669466124241317,0.8866114808108863,0.902728353739745,0.9331062974275468,-1.1338790660033395,0.9241822176292611
test_Mix_DPerc0_c_5.dcm,66.0,822,265,837,277,1690768,180.0,0.8961810701465789,0.028207456989553122,0.8431417187928932,0.8729184649081778,0.8925112498613675,0.9135058783623455,0.9617209115352375,0.32549105782726023,-0.6786225844888499
test_Mix_DPerc0_c_5.dcm,52.0,826,290,831,308,1690768,90.0,0.9170897854849293,0.010924465045788595,0.8949483411792584,0.910126877494786,0.9175554698726385,0.9252958116077463,0.945892794869599,0.10733589021002371,-0.2740539634267382
test_Mix_DPerc0_c_5.dcm,50.0,827,527,844,535,1690768,136.0,0.9005554821661207,0.01987018139087218,0.8495236844456865,0.8908512190202247,0.9008186283737838,0.9169825497511979,0.9316167042736019,-0.6193477938612234,-0.18641719515182384
test_Mix_DPerc0_c_5.dcm,78.0,828,222,841,244,1690768,286.0,0.8337801679812523,0.03700485756009563,0.7383077469049958,0.8050023067051217,0.8393560550730208,0.8623404265908802,0.9087252003645601,-0.5251535980210491,-0.4684680644420988
test_Mix_DPerc0_c_5.dcm,115.0,834,832,867,843,1690768,363.0,0.8152195545778467,0.045026385770480314,0.6495923171010748,0.7908745435756882,0.8242064653547808,0.8472703149280556,0.8901800701109586,-1.0194710625475776,1.1284528272633036
test_Mix_DPerc0_c_5.dcm,76.0,849,185,862,204,1690768,247.0,0.7193912211929133,0.05900236481734307,0.5764531597395101,0.6807763052306117,0.7167565320590777,0.7635527677064684,0.8339433628145865,-0.06043722265760095,-0.693357125310917
test_Mix_DPerc0_c_5.dcm,57.0,849,842,865,850,1690768,128.0,0.7516818786697934,0.04235319818297183,0.6261350779273248,0.7242905967687141,0.7460207416735934,0.7841210281442436,0.8494033507500018,-0.15597369292868915,0.10372907806093165
test_Mix_DPerc0_c_5.dcm,50.0,850,785,865,797,1690768,180.0,0.8826652870751559,0.018399620398738353,0.845917568167597,0.8673635503531554,0.8861348828438638,0.8975065602276324,0.9131176717961256,-0.29542060817091764,-1.0261579660983928
test_Mix_DPerc0_c_5.dcm,54.0,854,222,869,230,1690768,120.0,0.8665257108662087,0.027563693558144732,0.8192637591490581,0.8439836155489133,0.8647504048088095,0.8829995720605054,0.9323719437637457,0.4032120409886621,-0.5766177216613815
test_Mix_DPerc0_c_5.dcm,58.0,856,384,860,405,1690768,84.0,0.9129243934496772,0.023745819948479904,0.8828291937225253,0.8953738624691967,0.9060225420043233,0.9251728629638641,0.9684882113450302,0.8203117242372407,-0.4686812231594914
test_Mix_DPerc0_c_5.dcm,57.0,864,235,868,255,1690768,80.0,0.9179538323125793,0.017608106994732056,0.8784011132598529,0.9062639833282421,0.9196545457786514,0.9285736706901534,0.962162169222269,0.0884652653770907,0.010040611976849323
test_Mix_DPerc0_c_6.dcm,122.0,693,565,706,603,1690768,494.0,0.7926281903529306,0.040664075119953985,0.6732709763085835,0.7732465583658787,0.7994358576666196,0.8221568466262067,0.8735574625066757,-0.8357925396902143,0.4014707454432281
test_Mix_DPerc0_c_6.dcm,88.0,695,548,702,576,1690768,196.0,0.7608286633939395,0.04019033725447894,0.6783233692722421,0.7264732583198623,0.7680487035815581,0.7950049907850293,0.8233455962298462,-0.33383257410730804,-1.0978124144150085
test_Mix_DPerc0_c_6.dcm,108.0,695,603,701,640,1690768,222.0,0.8135953748704655,0.034911191783773436,0.7332826955795392,0.7947899762647747,0.8104890579729214,0.8399972301539773,0.8836978534678519,-0.06785318218205197,-0.6511493574526076
test_Mix_DPerc0_c_6.dcm,138.0,698,650,707,684,1690768,306.0,0.8220415447128274,0.030491983559882852,0.739850432753953,0.803499950997995,0.8274379502678567,0.8463285516730519,0.8742131782663712,-0.654965397155734,-0.3130413354492676
test_Mix_DPerc0_c_6.dcm,142.0,700,520,720,544,1690768,480.0,0.8059908281396553,0.056116120534748945,0.6794567813231538,0.7596308305111604,0.8208401036868602,0.8480243432874747,0.9226945145719838,-0.37819412183656276,-0.7312591199830879
test_Mix_DPerc0_c_6.dcm,61.0,704,509,716,522,1690768,156.0,0.7889411361429904,0.03253378347565874,0.7242187932843782,0.7563539439793456,0.7923092029989683,0.8144042140205929,0.8656055321518127,-0.08745574914794504,-1.0425135871984457
test_Mix_DPerc0_c_6.dcm,335.0,706,446,731,503,1690768,1425.0,0.8110409027366006,0.07336219903330639,0.603721852521606,0.7553650591652441,0.835025948996932,0.8682972731326661,0.9323182748681338,-0.7699621586550026,-0.38885354502432584
test_Mix_DPerc0_c_6.dcm,81.0,708,695,720,719,1690768,288.0,0.8546660199455314,0.03081436542625994,0.767910807451132,0.8298575321240236,0.8515018492627964,0.8812242450759988,0.9146943550539605,-0.0035389878810493285,-0.8578036291078516
test_Mix_DPerc0_c_6.dcm,81.0,710,547,722,573,1690768,312.0,0.8825109814131824,0.026539322457670177,0.8189859881381321,0.8632797642435253,0.883927361068362,0.9029948908315785,0.9500888727095593,-0.17611700846480627,-0.4706423804751685
test_Mix_DPerc0_c_6.dcm,74.0,721,734,738,753,1690768,323.0,0.8464600278383984,0.036390309380130825,0.7633892079440192,0.824947582894068,0.8519024730520959,0.8736515970200989,0.9230281654905095,-0.41043122265336024,-0.5842590752351787
test_Mix_DPerc0_c_6.dcm,183.0,722,382,741,431,1690768,931.0,0.7568668428511734,0.058018516993424064,0.5248454683849714,0.7298981455505158,0.7730117712661573,0.7970787323594302,0.8609468450049904,-1.21493458365454,1.522360070033636
test_Mix_DPerc0_c_6.dcm,1.0,724,418,725,419,1690768,1.0,0.7506487623691938,,0.7506487623691938,0.7506487623691938,0.7506487623691938,0.7506487623691938,0.7506487623691938,,
